exp_ID;Workload Level;Block Size;Block Creation Interval;TFL;TPS;Number of Validating Nodes;first_block;last_block;number_of_blocks;total_number_of_blocks_per_exp;BPR;Gini;HHI
tezosExp_678;25;5771749;15;7.94;67.73;6;230;231;2;22;1.88696270107489;1.71832488101558E-05;1666.66666826668
tezosExp_678;40;5771749;15;7.93;108.33;6;444;446;3;22;2.35183836920412;1.71832488101558E-05;1666.66666826668
tezosExp_678;55;5771749;15;7.88;149;6;272;273;2;22;1.88696270107489;1.71832488101558E-05;1666.66666826668
tezosExp_678;70;5771749;15;7.84;189.67;6;188;189;2;22;1.88696270107489;1.71832488101558E-05;1666.66666826668
tezosExp_678;85;5771749;15;7.7;215.8;6;359;360;2;22;1.88696270107489;1.71832488101558E-05;1666.66666826668
tezosExp_678;90;5771749;15;8.02;226.77;6;108;109;2;22;1.88696270107489;1.71832488101558E-05;1666.66666826668
tezosExp_678;95;5771749;15;8.2;229.93;6;483;485;3;22;2.35183836920412;1.71832488101558E-05;1666.66666826668
tezosExp_678;100;5771749;15;8.53;155.53;6;145;146;2;22;1.88696270107489;1.71832488101558E-05;1666.66666826668
tezosExp_678;105;5771749;15;9.1;158.71;6;402;403;2;22;1.88696270107489;1.71832488101558E-05;1666.66666826668
tezosExp_679;10;1421371;16;9.32;6.25;20;124;126;3;21;8.02101406302173;2.03979903632169E-05;500.000000712692
tezosExp_679;25;1421371;16;8.63;10.42;20;204;205;2;21;6.46155699576907;2.03979903632169E-05;500.000000712692
tezosExp_679;40;1421371;16;8.78;25;20;243;244;2;21;6.46155699576907;2.03979903632169E-05;500.000000712692
tezosExp_679;55;1421371;16;8.61;34.38;20;283;284;2;21;6.46155699576907;2.03979903632169E-05;500.000000712692
tezosExp_679;70;1421371;16;8.52;43.75;20;405;406;2;21;6.46155699576907;2.03979903632169E-05;500.000000712692
tezosExp_679;85;1421371;16;8.59;53.13;20;164;165;2;21;6.46155699576907;2.03979903632169E-05;500.000000712692
tezosExp_679;90;1421371;16;8.57;56.25;20;325;326;2;21;6.46155699576907;2.03979903632169E-05;500.000000712692
tezosExp_679;95;1421371;16;8.34;57.59;20;366;367;2;21;6.46155699576907;2.03979903632169E-05;500.000000712692
tezosExp_679;100;1421371;16;8.07;58.66;20;441;442;2;21;6.46155699576907;2.03979903632169E-05;500.000000712692
tezosExp_679;105;1421371;16;8.46;61.59;20;91;92;2;21;6.46155699576907;2.03979903632169E-05;500.000000712692
tezosExp_68;10;6787884;38;20.03;12.58;32;83;85;3;25;11.7461517659657;1.57210745969406E-05;312.500000255301
tezosExp_68;25;6787884;38;19.75;31.45;32;72;73;2;25;9.3282718458233;1.57210745969406E-05;312.500000255301
tezosExp_68;40;6787884;38;19.67;50.32;32;51;52;2;25;9.3282718458233;1.57210745969406E-05;312.500000255301
tezosExp_68;55;6787884;38;19.55;69.18;32;29;30;2;25;9.3282718458233;1.57210745969406E-05;312.500000255301
tezosExp_68;70;6787884;38;19.62;88.05;32;127;129;3;25;11.7461517659657;1.57210745969406E-05;312.500000255301
tezosExp_68;85;6787884;38;23.68;63.79;32;61;62;2;25;9.3282718458233;1.57210745969406E-05;312.500000255301
tezosExp_68;90;6787884;38;25.25;65.11;32;40;41;2;25;9.3282718458233;1.57210745969406E-05;312.500000255301
tezosExp_68;95;6787884;38;29.98;72.75;32;116;118;3;25;11.7461517659657;1.57210745969406E-05;312.500000255301
tezosExp_68;100;6787884;38;27.61;68.33;32;94;96;3;25;11.7461517659657;1.57210745969406E-05;312.500000255301
tezosExp_68;105;6787884;38;28.88;70.02;32;105;107;3;25;11.7461517659657;1.57210745969406E-05;312.500000255301
tezosExp_680;10;2804467;105;56.07;1.88;8;57;58;2;22;2.51595026809985;4.2546589269652E-06;1250.00000007273
tezosExp_680;25;2804467;105;55.94;3.13;8;39;40;2;22;2.51595026809985;4.2546589269652E-06;1250.00000007273
tezosExp_680;40;2804467;105;56.02;7.51;8;27;28;2;22;2.51595026809985;4.2546589269652E-06;1250.00000007273
tezosExp_680;55;2804467;105;55.94;10.34;8;20;22;3;22;3.13578449227215;4.2546589269652E-06;1250.00000007273
tezosExp_680;70;2804467;105;55.99;13.16;8;33;34;2;22;2.51595026809985;4.2546589269652E-06;1250.00000007273
tezosExp_680;85;2804467;105;52.86;15.98;8;63;64;2;22;2.51595026809985;4.2546589269652E-06;1250.00000007273
tezosExp_680;90;2804467;105;53.05;16.92;8;15;16;2;22;2.51595026809985;4.2546589269652E-06;1250.00000007273
tezosExp_680;95;2804467;105;53.22;17.87;8;45;46;2;22;2.51595026809985;4.2546589269652E-06;1250.00000007273
tezosExp_680;100;2804467;105;52.62;18.53;8;51;52;2;22;2.51595026809985;4.2546589269652E-06;1250.00000007273
tezosExp_680;105;2804467;105;55.16;12.56;8;69;71;3;22;3.13578449227215;4.2546589269652E-06;1250.00000007273
tezosExp_681;10;6473145;86;48.42;5.29;11;74;76;3;26;3.95425954518684;1.05919319475218E-05;909.090909465663
tezosExp_681;25;6473145;86;45.67;13.24;11;67;69;3;26;3.95425954518684;1.05919319475218E-05;909.090909465663
tezosExp_681;40;6473145;86;44.91;21.2;11;30;31;2;26;3.13114129996554;1.05919319475218E-05;909.090909465663
tezosExp_681;55;6473145;86;44.53;29.15;11;52;54;3;26;3.95425954518684;1.05919319475218E-05;909.090909465663
tezosExp_681;70;6473145;86;44.33;24.73;11;60;62;3;26;3.95425954518684;1.05919319475218E-05;909.090909465663
tezosExp_681;85;6473145;86;58.38;30.03;11;81;83;3;26;3.95425954518684;1.05919319475218E-05;909.090909465663
tezosExp_681;90;6473145;86;63.64;31.16;11;37;38;2;26;3.13114129996554;1.05919319475218E-05;909.090909465663
tezosExp_681;95;6473145;86;68.33;31.18;11;43;45;3;26;3.95425954518684;1.05919319475218E-05;909.090909465663
tezosExp_681;100;6473145;86;70.22;31.04;11;16;17;2;26;3.13114129996554;1.05919319475218E-05;909.090909465663
tezosExp_681;105;6473145;86;71.48;31.04;11;22;23;2;26;3.13114129996554;1.05919319475218E-05;909.090909465663
tezosExp_682;10;4353818;9;5.09;34;30;248;250;3;28;10.3576899257243;3.60490825433052E-05;333.333334686812
tezosExp_682;25;4353818;9;5.01;56.74;30;158;160;3;28;10.3576899257243;3.60490825433052E-05;333.333334686812
tezosExp_682;40;4353818;9;4.99;136.22;30;494;496;3;28;10.3576899257243;3.60490825433052E-05;333.333334686812
tezosExp_682;55;4353818;9;5.03;124.89;30;545;548;4;28;12.0315210945326;3.60490825433052E-05;333.333334686812
tezosExp_682;70;4353818;9;5.1;136.33;30;390;391;2;28;8.15861769012344;3.60490825433052E-05;333.333334686812
tezosExp_682;85;4353818;9;5.02;141.44;30;292;294;3;28;10.3576899257243;3.60490825433052E-05;333.333334686812
tezosExp_682;90;4353818;9;5.18;174.17;30;203;204;2;28;8.15861769012344;3.60490825433052E-05;333.333334686812
tezosExp_682;95;4353818;9;9.03;123.04;30;442;444;3;28;10.3576899257243;3.60490825433052E-05;333.333334686812
tezosExp_682;100;4353818;9;6.8;141.19;30;115;116;2;28;8.15861769012344;3.60490825433052E-05;333.333334686812
tezosExp_682;105;4353818;9;6.59;117.72;30;338;340;3;28;10.3576899257243;3.60490825433052E-05;333.333334686812
tezosExp_684;10;6499918;67;34.73;6.82;27;43;45;3;25;9.91081555253356;1.01057130270622E-05;400.000000131299
tezosExp_684;25;6499918;67;35.59;17.07;27;71;73;3;25;9.91081555253356;1.01057130270622E-05;400.000000131299
tezosExp_684;40;6499918;67;34.68;27.31;27;19;20;2;25;7.87072936991341;1.01057130270622E-05;400.000000131299
tezosExp_684;55;6499918;67;34.23;37.57;27;13;14;2;25;7.87072936991341;1.01057130270622E-05;400.000000131299
tezosExp_684;70;6499918;67;33.76;47.82;27;57;59;3;25;9.91081555253356;1.01057130270622E-05;400.000000131299
tezosExp_684;85;6499918;67;44.11;37.86;27;31;32;2;25;7.87072936991341;1.01057130270622E-05;400.000000131299
tezosExp_684;90;6499918;67;47.91;39.6;27;50;52;3;25;9.91081555253356;1.01057130270622E-05;400.000000131299
tezosExp_684;95;6499918;67;49.63;40.16;27;25;26;2;25;7.87072936991341;1.01057130270622E-05;400.000000131299
tezosExp_684;100;6499918;67;51.56;40.01;27;37;38;2;25;7.87072936991341;1.01057130270622E-05;400.000000131299
tezosExp_684;105;6499918;67;53.32;40.07;27;64;66;3;25;9.91081555253356;1.01057130270622E-05;400.000000131299
tezosExp_685;10;5277755;40;21.86;9.28;24;28;29;2;21;7.75386839492288;1.26347034077907E-05;434.782608925944
tezosExp_685;25;5277755;40;21.05;23.23;24;40;41;2;21;7.75386839492288;1.26347034077907E-05;434.782608925944
tezosExp_685;40;5277755;40;20.86;37.15;24;34;35;2;21;7.75386839492288;1.26347034077907E-05;434.782608925944
tezosExp_685;55;5277755;40;20.75;51.1;24;52;53;2;21;7.75386839492288;1.26347034077907E-05;434.782608925944
tezosExp_685;70;5277755;40;20.69;65.03;24;77;78;2;21;7.75386839492288;1.26347034077907E-05;434.782608925944
tezosExp_685;85;5277755;40;20.26;78.14;24;64;66;3;21;9.62521687562607;1.26347034077907E-05;434.782608925944
tezosExp_685;90;5277755;40;19.46;77.75;24;46;47;2;21;7.75386839492288;1.26347034077907E-05;434.782608925944
tezosExp_685;95;5277755;40;19.41;51.5;24;22;23;2;21;7.75386839492288;1.26347034077907E-05;434.782608925944
tezosExp_685;100;5277755;40;19.94;81.24;24;58;59;2;21;7.75386839492288;1.26347034077907E-05;434.782608925944
tezosExp_685;105;5277755;40;20.22;80.86;24;71;72;2;21;7.75386839492288;1.26347034077907E-05;434.782608925944
tezosExp_686;10;2269057;14;7.85;11.36;24;93;95;3;22;9.40735347681646;1.79432872223515E-05;416.666667100197
tezosExp_686;25;2269057;14;7.58;28.5;24;182;184;3;22;9.40735347681646;1.79432872223515E-05;416.666667100197
tezosExp_686;40;2269057;14;7.52;45.64;24;43;44;2;22;7.54785080429956;1.79432872223515E-05;416.666667100197
tezosExp_686;55;2269057;14;7.48;41.81;24;162;163;2;22;7.54785080429956;1.79432872223515E-05;416.666667100197
tezosExp_686;70;2269057;14;7.48;79.86;24;128;129;2;22;7.54785080429956;1.79432872223515E-05;416.666667100197
tezosExp_686;85;2269057;14;7.53;97;24;200;201;2;22;7.54785080429956;1.79432872223515E-05;416.666667100197
tezosExp_686;90;2269057;14;7.31;99.18;24;60;61;2;22;7.54785080429956;1.79432872223515E-05;416.666667100197
tezosExp_686;95;2269057;14;7.11;100.82;24;77;78;2;22;7.54785080429956;1.79432872223515E-05;416.666667100197
tezosExp_686;100;2269057;14;6.93;68.52;24;111;112;2;22;7.54785080429956;1.79432872223515E-05;416.666667100197
tezosExp_686;105;2269057;14;7.18;106.75;24;146;147;2;22;7.54785080429956;1.79432872223515E-05;416.666667100197
tezosExp_688;10;3662365;52;26.68;4.94;11;150;151;2;20;3.6541209043761;9.7869290652832E-06;909.090909369249
tezosExp_688;25;3662365;52;27.64;12.38;11;72;73;2;20;3.6541209043761;9.7869290652832E-06;909.090909369249
tezosExp_688;40;3662365;52;26.63;19.83;11;40;41;2;20;3.6541209043761;9.7869290652832E-06;909.090909369249
tezosExp_688;55;3662365;52;27.05;27.27;11;50;51;2;20;3.6541209043761;9.7869290652832E-06;909.090909369249
tezosExp_688;70;3662365;52;26.59;34.71;11;122;123;2;20;3.6541209043761;9.7869290652832E-06;909.090909369249
tezosExp_688;85;3662365;52;26.89;42.15;11;97;98;2;20;3.6541209043761;9.7869290652832E-06;909.090909369249
tezosExp_688;90;3662365;52;26.57;44.63;11;61;62;2;20;3.6541209043761;9.7869290652832E-06;909.090909369249
tezosExp_688;95;3662365;52;26.76;46.94;11;109;110;2;20;3.6541209043761;9.7869290652832E-06;909.090909369249
tezosExp_688;100;3662365;52;25.78;47.97;11;134;135;2;20;3.6541209043761;9.7869290652832E-06;909.090909369249
tezosExp_688;105;3662365;52;26.73;49.3;11;85;86;2;20;3.6541209043761;9.7869290652832E-06;909.090909369249
tezosExp_689;10;7280207;92;49.67;5.57;18;54;56;3;29;6.09458616199815;1.01180681746994E-05;588.235294305434
tezosExp_689;25;7280207;92;46.55;9.28;18;85;87;3;29;6.09458616199815;1.01180681746994E-05;588.235294305434
tezosExp_689;40;7280207;92;47.78;22.28;18;27;29;3;29;6.09458616199815;1.01180681746994E-05;588.235294305434
tezosExp_689;55;7280207;92;46.87;30.64;18;68;71;4;29;7.09567695342018;1.01180681746994E-05;588.235294305434
tezosExp_689;70;7280207;92;52.83;26;18;60;63;4;29;7.09567695342018;1.01180681746994E-05;588.235294305434
tezosExp_689;85;7280207;92;75.41;31.09;18;75;77;3;29;6.09458616199815;1.01180681746994E-05;588.235294305434
tezosExp_689;90;7280207;92;80.58;23.35;18;34;35;2;29;4.78921778705492;1.01180681746994E-05;588.235294305434
tezosExp_689;95;7280207;92;81.37;23.37;18;40;41;2;29;4.78921778705492;1.01180681746994E-05;588.235294305434
tezosExp_689;100;7280207;92;83.48;31.16;18;22;23;2;29;4.78921778705492;1.01180681746994E-05;588.235294305434
tezosExp_689;105;7280207;92;86.02;31.08;18;48;50;3;29;6.09458616199815;1.01180681746994E-05;588.235294305434
tezosExp_69;10;5522221;72;40.02;5.39;27;26;27;2;25;7.87072936991341;1.22631349411551E-05;384.615384796906
tezosExp_69;25;5522221;72;37.66;13.5;27;65;68;4;25;11.4214587398268;1.22631349411551E-05;384.615384796906
tezosExp_69;40;5522221;72;37.02;21.6;27;59;61;3;25;9.91081555253356;1.22631349411551E-05;384.615384796906
tezosExp_69;55;5522221;72;36.73;29.69;27;16;17;2;25;7.87072936991341;1.22631349411551E-05;384.615384796906
tezosExp_69;70;5522221;72;36.56;37.81;27;37;38;2;25;7.87072936991341;1.22631349411551E-05;384.615384796906
tezosExp_69;85;5522221;72;36.42;30.6;27;21;22;2;25;7.87072936991341;1.22631349411551E-05;384.615384796906
tezosExp_69;90;5522221;72;36.8;47.87;27;48;49;2;25;7.87072936991341;1.22631349411551E-05;384.615384796906
tezosExp_69;95;5522221;72;39.28;32.54;27;53;55;3;25;9.91081555253356;1.22631349411551E-05;384.615384796906
tezosExp_69;100;5522221;72;42.91;33.65;27;42;44;3;25;9.91081555253356;1.22631349411551E-05;384.615384796906
tezosExp_69;105;5522221;72;41.37;24.86;27;32;33;2;25;7.87072936991341;1.22631349411551E-05;384.615384796906
tezosExp_690;10;4112591;11;6.12;26.27;20;589;590;2;22;6.28987567024963;3.23054982338858E-05;500.000001615988
tezosExp_690;25;4112591;11;5.99;65.82;20;535;536;2;22;6.28987567024963;3.23054982338858E-05;500.000001615988
tezosExp_690;40;4112591;11;5.99;105.27;20;360;361;2;22;6.28987567024963;3.23054982338858E-05;500.000001615988
tezosExp_690;55;4112591;11;5.94;144.73;20;667;670;4;22;8.94338770413563;3.23054982338858E-05;500.000001615988
tezosExp_690;70;4112591;11;5.96;184.27;20;297;298;2;22;6.28987567024963;3.23054982338858E-05;500.000001615988
tezosExp_690;85;4112591;11;5.56;194;20;414;415;2;22;6.28987567024963;3.23054982338858E-05;500.000001615988
tezosExp_690;90;4112591;11;5.61;205.14;20;142;143;2;22;6.28987567024963;3.23054982338858E-05;500.000001615988
tezosExp_690;95;4112591;11;5.39;205.09;20;472;473;2;22;6.28987567024963;3.23054982338858E-05;500.000001615988
tezosExp_690;100;4112591;11;5.04;193.77;20;192;193;2;22;6.28987567024963;3.23054982338858E-05;500.000001615988
tezosExp_690;105;4112591;11;5.42;95.5;20;246;247;2;22;6.28987567024963;3.23054982338858E-05;500.000001615988
tezosExp_692;10;7176443;82;46.3;6.16;10;78;80;3;26;3.59478140471531;7.03254012437754E-06;1000.00000015495
tezosExp_692;25;7176443;82;42.87;15.4;10;32;33;2;26;2.84649209087776;7.03254012437754E-06;1000.00000015495
tezosExp_692;40;7176443;82;41.92;24.65;10;18;19;2;26;2.84649209087776;7.03254012437754E-06;1000.00000015495
tezosExp_692;55;7176443;82;41.46;33.89;10;25;26;2;26;2.84649209087776;7.03254012437754E-06;1000.00000015495
tezosExp_692;70;7176443;82;45.22;28.76;10;71;73;3;26;3.59478140471531;7.03254012437754E-06;1000.00000015495
tezosExp_692;85;7176443;82;65.96;34.7;10;54;56;3;26;3.59478140471531;7.03254012437754E-06;1000.00000015495
tezosExp_692;90;7176443;82;70.33;34.65;10;62;64;3;26;3.59478140471531;7.03254012437754E-06;1000.00000015495
tezosExp_692;95;7176443;82;74.24;34.61;10;47;49;3;26;3.59478140471531;7.03254012437754E-06;1000.00000015495
tezosExp_692;100;7176443;82;75.83;34.65;10;89;91;3;26;3.59478140471531;7.03254012437754E-06;1000.00000015495
tezosExp_692;105;7176443;82;77.17;34.61;10;39;40;2;26;2.84649209087776;7.03254012437754E-06;1000.00000015495
tezosExp_693;10;1247805;70;48.64;1.24;11;18;19;2;21;3.55385634767299;6.70241687140245E-06;909.090909215601
tezosExp_693;25;1247805;70;43;3.13;11;89;90;2;21;3.55385634767299;6.70241687140245E-06;909.090909215601
tezosExp_693;40;1247805;70;41.1;5.01;11;53;54;2;21;3.55385634767299;6.70241687140245E-06;909.090909215601
tezosExp_693;55;1247805;70;35.87;6.9;11;70;71;2;21;3.55385634767299;6.70241687140245E-06;909.090909215601
tezosExp_693;70;1247805;70;36.17;8.79;11;26;27;2;21;3.55385634767299;6.70241687140245E-06;909.090909215601
tezosExp_693;85;1247805;70;36.46;10.66;11;80;81;2;21;3.55385634767299;6.70241687140245E-06;909.090909215601
tezosExp_693;90;1247805;70;37.46;11.29;11;35;36;2;21;3.55385634767299;6.70241687140245E-06;909.090909215601
tezosExp_693;95;1247805;70;35.61;11.91;11;101;103;3;21;4.41155773466195;6.70241687140245E-06;909.090909215601
tezosExp_693;100;1247805;70;36.3;12.43;11;61;62;2;21;3.55385634767299;6.70241687140245E-06;909.090909215601
tezosExp_693;105;1247805;70;38.52;8.41;11;43;44;2;21;3.55385634767299;6.70241687140245E-06;909.090909215601
tezosExp_694;10;4709602;120;65.13;2.76;55;41;42;2;20;18.2706045218805;1.80923211392645E-05;303.030303385708
tezosExp_694;25;4709602;120;61.1;6.91;55;56;57;2;20;18.2706045218805;1.80923211392645E-05;303.030303385708
tezosExp_694;40;4709602;120;65.07;11.05;55;11;12;2;20;18.2706045218805;1.80923211392645E-05;303.030303385708
tezosExp_694;55;4709602;120;63.3;15.2;55;16;17;2;20;18.2706045218805;1.80923211392645E-05;303.030303385708
tezosExp_694;70;4709602;120;62.29;19.34;55;46;47;2;20;18.2706045218805;1.80923211392645E-05;303.030303385708
tezosExp_694;85;4709602;120;61.58;23.49;55;21;22;2;20;18.2706045218805;1.80923211392645E-05;303.030303385708
tezosExp_694;90;4709602;120;59.64;24.31;55;31;32;2;20;18.2706045218805;1.80923211392645E-05;303.030303385708
tezosExp_694;95;4709602;120;59.32;24.78;55;36;37;2;20;18.2706045218805;1.80923211392645E-05;303.030303385708
tezosExp_694;100;4709602;120;56.8;25.44;55;26;27;2;20;18.2706045218805;1.80923211392645E-05;303.030303385708
tezosExp_694;105;4709602;120;58.57;25.42;55;51;52;2;20;18.2706045218805;1.80923211392645E-05;303.030303385708
tezosExp_696;10;4480304;90;50.97;3.5;47;62;63;2;21;15.1846589400573;1.30641732569326E-05;270.270270417192
tezosExp_696;25;4480304;90;46.55;8.76;47;31;33;3;21;18.8493830481011;1.30641732569326E-05;270.270270417192
tezosExp_696;40;4480304;90;48.27;14.02;47;17;18;2;21;15.1846589400573;1.30641732569326E-05;270.270270417192
tezosExp_696;55;4480304;90;46.95;12.85;47;27;28;2;21;15.1846589400573;1.30641732569326E-05;270.270270417192
tezosExp_696;70;4480304;90;46.18;24.53;47;47;48;2;21;15.1846589400573;1.30641732569326E-05;270.270270417192
tezosExp_696;85;4480304;90;44.33;28.29;47;37;38;2;21;15.1846589400573;1.30641732569326E-05;270.270270417192
tezosExp_696;90;4480304;90;45.39;30.97;47;52;53;2;21;15.1846589400573;1.30641732569326E-05;270.270270417192
tezosExp_696;95;4480304;90;44.22;31.41;47;57;58;2;21;15.1846589400573;1.30641732569326E-05;270.270270417192
tezosExp_696;100;4480304;90;42.24;31.1;47;42;43;2;21;15.1846589400573;1.30641732569326E-05;270.270270417192
tezosExp_696;105;4480304;90;43.3;32.82;47;22;23;2;21;15.1846589400573;1.30641732569326E-05;270.270270417192
tezosExp_697;10;2709056;8;4.52;23.75;37;297;299;3;22;14.5030032767587;3.30719014219186E-05;270.270271180988
tezosExp_697;25;2709056;8;4.51;59.5;37;410;411;2;22;11.6362699899618;3.30719014219186E-05;270.270271180988
tezosExp_697;40;2709056;8;4.49;95.38;37;184;185;2;22;11.6362699899618;3.30719014219186E-05;270.270271180988
tezosExp_697;55;2709056;8;4.52;87.42;37;353;354;2;22;11.6362699899618;3.30719014219186E-05;270.270271180988
tezosExp_697;70;2709056;8;4.46;166.88;37;466;467;2;22;11.6362699899618;3.30719014219186E-05;270.270271180988
tezosExp_697;85;2709056;8;4.33;175.69;37;577;579;3;22;14.5030032767587;3.30719014219186E-05;270.270271180988
tezosExp_697;90;2709056;8;4.24;148.88;37;241;242;2;22;11.6362699899618;3.30719014219186E-05;270.270271180988
tezosExp_697;95;2709056;8;4.25;157.13;37;635;636;2;22;11.6362699899618;3.30719014219186E-05;270.270271180988
tezosExp_697;100;2709056;8;4.52;82.58;37;522;523;2;22;11.6362699899618;3.30719014219186E-05;270.270271180988
tezosExp_697;105;2709056;8;4.08;173.19;37;130;131;2;22;11.6362699899618;3.30719014219186E-05;270.270271180988
tezosExp_698;10;3402060;53;29.49;4.51;29;84;85;2;20;9.63359147517335;1.20527097298457E-05;357.142857304972
tezosExp_698;25;3402060;53;28.49;11.28;29;103;104;2;20;9.63359147517335;1.20527097298457E-05;357.142857304972
tezosExp_698;40;3402060;53;28.16;18.08;29;26;27;2;20;9.63359147517335;1.20527097298457E-05;357.142857304972
tezosExp_698;55;3402060;53;27.06;24.85;29;48;49;2;20;9.63359147517335;1.20527097298457E-05;357.142857304972
tezosExp_698;70;3402060;53;27.2;31.64;29;93;94;2;20;9.63359147517335;1.20527097298457E-05;357.142857304972
tezosExp_698;85;3402060;53;27.28;38.42;29;33;34;2;20;9.63359147517335;1.20527097298457E-05;357.142857304972
tezosExp_698;90;3402060;53;27.09;40.68;29;75;76;2;20;9.63359147517335;1.20527097298457E-05;357.142857304972
tezosExp_698;95;3402060;53;26.25;41.68;29;66;67;2;20;9.63359147517335;1.20527097298457E-05;357.142857304972
tezosExp_698;100;3402060;53;25.71;42.1;29;41;42;2;20;9.63359147517335;1.20527097298457E-05;357.142857304972
tezosExp_698;105;3402060;53;26.65;44.16;29;56;57;2;20;9.63359147517335;1.20527097298457E-05;357.142857304972
tezosExp_699;10;5189038;29;15.41;12.59;22;38;39;2;21;7.10771269534597;1.37019050815173E-05;454.545454828791
tezosExp_699;25;5189038;29;15.17;31.48;22;52;53;2;21;7.10771269534597;1.37019050815173E-05;454.545454828791
tezosExp_699;40;5189038;29;15.08;50.38;22;80;81;2;21;7.10771269534597;1.37019050815173E-05;454.545454828791
tezosExp_699;55;5189038;29;15.06;69.28;22;179;180;2;21;7.10771269534597;1.37019050815173E-05;454.545454828791
tezosExp_699;70;5189038;29;15.06;88.17;22;66;67;2;21;7.10771269534597;1.37019050815173E-05;454.545454828791
tezosExp_699;85;5189038;29;14.78;103.53;22;127;129;3;21;8.8231154693239;1.37019050815173E-05;454.545454828791
tezosExp_699;90;5189038;29;14.37;70.59;22;94;95;2;21;7.10771269534597;1.37019050815173E-05;454.545454828791
tezosExp_699;95;5189038;29;13.97;107;22;162;163;2;21;7.10771269534597;1.37019050815173E-05;454.545454828791
tezosExp_699;100;5189038;29;14.32;108.6;22;145;146;2;21;7.10771269534597;1.37019050815173E-05;454.545454828791
tezosExp_699;105;5189038;29;14.76;111.88;22;111;112;2;21;7.10771269534597;1.37019050815173E-05;454.545454828791
tezosExp_7;10;4191436;58;33.82;5.09;38;42;43;2;20;12.623326760572;1.28287330637675E-05;322.580645329061
tezosExp_7;25;4191436;58;30.05;12.71;38;17;18;2;20;12.623326760572;1.28287330637675E-05;322.580645329061
tezosExp_7;40;4191436;58;30.3;20.34;38;22;23;2;20;12.623326760572;1.28287330637675E-05;322.580645329061
tezosExp_7;55;4191436;58;29.42;27.98;38;37;38;2;20;12.623326760572;1.28287330637675E-05;322.580645329061
tezosExp_7;70;4191436;58;29.71;35.62;38;57;58;2;20;12.623326760572;1.28287330637675E-05;322.580645329061
tezosExp_7;85;4191436;58;29.7;42.73;38;52;53;2;20;12.623326760572;1.28287330637675E-05;322.580645329061
tezosExp_7;90;4191436;58;28.37;43.09;38;32;33;2;20;12.623326760572;1.28287330637675E-05;322.580645329061
tezosExp_7;95;4191436;58;28.11;44.64;38;62;63;2;20;12.623326760572;1.28287330637675E-05;322.580645329061
tezosExp_7;100;4191436;58;27.22;46.5;38;27;28;2;20;12.623326760572;1.28287330637675E-05;322.580645329061
tezosExp_7;105;4191436;58;28.07;47.29;38;47;48;2;20;12.623326760572;1.28287330637675E-05;322.580645329061
tezosExp_70;10;7491042;49;25.44;10.76;27;66;68;3;27;9.50977500432694;1.25389802401075E-05;400.000000207158
tezosExp_70;25;7491042;49;25;26.9;27;19;20;2;27;7.50977500432694;1.25389802401075E-05;400.000000207158
tezosExp_70;40;7491042;49;25.42;43.06;27;26;27;2;27;7.50977500432694;1.25389802401075E-05;400.000000207158
tezosExp_70;55;7491042;49;25.22;59.2;27;90;93;4;27;11.0195500086539;1.25389802401075E-05;400.000000207158
tezosExp_70;70;7491042;49;29.94;50.23;27;41;42;2;27;7.50977500432694;1.25389802401075E-05;400.000000207158
tezosExp_70;85;7491042;49;38.75;56.82;27;58;60;3;27;9.50977500432694;1.25389802401075E-05;400.000000207158
tezosExp_70;90;7491042;49;40.85;58.86;27;73;75;3;27;9.50977500432694;1.25389802401075E-05;400.000000207158
tezosExp_70;95;7491042;49;42.65;59.53;27;50;52;3;27;9.50977500432694;1.25389802401075E-05;400.000000207158
tezosExp_70;100;7491042;49;44.23;59.6;27;34;35;2;27;7.50977500432694;1.25389802401075E-05;400.000000207158
tezosExp_70;105;7491042;49;45.86;44.54;27;82;84;3;27;9.50977500432694;1.25389802401075E-05;400.000000207158
tezosExp_700;10;7175709;82;46.28;6.16;35;57;59;3;29;11.8505842038853;1.47780959214971E-05;333.333333571689
tezosExp_700;25;7175709;82;42.88;15.4;35;33;35;3;29;11.8505842038853;1.47780959214971E-05;333.333333571689
tezosExp_700;40;7175709;82;41.93;16.43;35;18;19;2;29;9.31236791927345;1.47780959214971E-05;333.333333571689
tezosExp_700;55;7175709;82;41.48;22.59;35;39;41;3;29;11.8505842038853;1.47780959214971E-05;333.333333571689
tezosExp_700;70;7175709;82;45.22;28.76;35;63;65;3;29;11.8505842038853;1.47780959214971E-05;333.333333571689
tezosExp_700;85;7175709;82;65.92;34.68;35;27;29;3;29;11.8505842038853;1.47780959214971E-05;333.333333571689
tezosExp_700;90;7175709;82;67.71;34.72;35;13;14;2;29;9.31236791927345;1.47780959214971E-05;333.333333571689
tezosExp_700;95;7175709;82;68.33;26.01;35;45;47;3;29;11.8505842038853;1.47780959214971E-05;333.333333571689
tezosExp_700;100;7175709;82;69.79;34.68;35;22;24;3;29;11.8505842038853;1.47780959214971E-05;333.333333571689
tezosExp_700;105;7175709;82;74.03;34.65;35;50;53;4;29;13.7971496316503;1.47780959214971E-05;333.333333571689
tezosExp_701;10;4759739;98;56.46;3.42;22;42;44;3;23;8.43250278487681;1.24034686946068E-05;500.000000242537
tezosExp_701;25;4759739;98;51.85;8.54;22;49;50;2;23;6.74072722028298;1.24034686946068E-05;500.000000242537
